Date,Close_price,High_price,Low_price,Open_price,Volume,Return,Return_pct
2024-05-30,1315.456787109375,1336.0993771509409,1310.0197722599248,1329.6025651299135,9663150,-0.01619627465963336,-1.6196274659633358
2024-05-31,1322.4598388671875,1350.5182603744363,1315.9739443356261,1325.1858078435043,37113815,0.00532366538105844,0.532366538105844
2024-06-03,1321.519775390625,1353.5731158092904,1319.7337879140582,1353.5731158092904,10589244,-0.0007108446312953376,-0.07108446312953376
2024-06-04,1310.0048828125,1330.0734594103187,1276.8234990229753,1324.4335719499218,13736134,-0.008713371371776413,-0.8713371371776413
2024-06-05,1344.2672119140625,1351.6930870098186,1316.1148183429186,1316.1148183429186,9233424,0.026154352209744047,2.6154352209744047
2024-06-06,1383.8875732421875,1385.8145809499692,1351.2232206049546,1358.2260359203012,12660930,0.02947357562319075,2.947357562319075
2024-06-07,1441.5555419921875,1447.2894059410087,1388.587609747668,1392.1125402174964,24075302,0.04167099254666673,4.167099254666673
2024-06-10,1409.7369384765625,1437.9834221145236,1407.434030215548,1433.753506313127,6810606,-0.022072408997611426,-2.2072408997611426
2024-06-11,1405.9769287109375,1416.0346820025904,1404.2849165946768,1410.018893908781,4853054,-0.002667171202655916,-0.2667171202655916
2024-06-12,1396.0601806640625,1418.1967861734406,1393.7572723769142,1416.5518188986746,9564320,-0.007053279356416642,-0.7053279356416642
2024-06-13,1404.28515625,1414.6719965407349,1399.961264790733,1405.2721826102318,7307565,0.005891562340833323,0.5891562340833323
2024-06-14,1399.5382080078125,1413.4498626747718,1396.8592841989566,1413.4498626747718,4237727,-0.0033803307120782167,-0.33803307120782167
2024-06-18,1408.280029296875,1416.5519111720494,1405.6481503320965,1407.152097561087,5420939,0.006246218387639502,0.6246218387639502
2024-06-19,1420.6407470703125,1424.6827126496337,1406.8699977638037,1414.6718886285164,5493456,0.008777173229963964,0.8777173229963964
2024-06-20,1424.44775390625,1426.4216917830183,1409.1260120772156,1425.2937600659554,7927010,0.002679781530825709,0.2679781530825709
2024-06-21,1440.70947265625,1464.256053061363,1432.2496398990345,1452.2712899886412,17301941,0.011416156686270718,1.1416156686270718
2024-06-24,1435.4925537109375,1437.325471461373,1424.4477727552649,1433.0486251290843,5564989,-0.0036210763129738144,-0.36210763129738144
2024-06-25,1449.4041748046875,1451.237207255743,1429.1006009006553,1434.4115183965616,4551525,0.009691183042215501,0.9691183042215501
2024-06-26,1448.229248046875,1455.89011914625,1442.8714001458156,1448.5112883548547,4851004,-0.000810627413827314,-0.0810627413827314
2024-06-27,1478.919677734375,1483.6666295895413,1440.0985156795878,1446.114304702132,14757754,0.02119169304783064,2.119169304783064
2024-06-28,1472.7156982421875,1493.1602914681441,1470.3657449978248,1478.1676356666337,8197544,-0.004194940121218571,-0.4194940121218571
2024-07-01,1495.322265625,1503.876072321398,1465.900805673246,1465.900805673246,6801771,0.015350258987389953,1.5350258987389953
2024-07-02,1523.7569580078125,1535.7417213583608,1491.280553383894,1500.3983274471718,10493173,0.019015762044396256,1.9015762044396256
2024-07-03,1529.7255859375,1537.809402144264,1509.609963229638,1527.4696078755678,7269965,0.003917047202521617,0.39170472025216174
2024-07-04,1551.5802001953125,1560.3690026530594,1530.2896001922775,1530.4775505601317,8008311,0.014286623992380232,1.4286623992380232
2024-07-05,1548.572265625,1565.8679458210338,1535.3185512266714,1552.332191113537,7065022,-0.0019386265498450017,-0.19386265498450017
2024-07-08,1561.9200439453125,1566.008939897241,1541.5694246287367,1544.483343885064,5880533,0.008619409385409282,0.8619409385409282
2024-07-09,1557.6900634765625,1566.7138611771477,1551.9091554243114,1560.2750121000736,5191182,-0.0027081927049641408,-0.2708192704964141
2024-07-10,1549.32421875,1573.5287378659184,1539.2664644712022,1557.5490553427878,9852770,-0.005370673488082067,-0.5370673488082067
2024-07-11,1553.5072021484375,1565.0690191786375,1543.4964921091096,1556.6091866425368,8857679,0.0026998760800449606,0.26998760800449606
2024-07-12,1609.01318359375,1616.5330348972404,1566.6200448190868,1579.1687737330217,17078316,0.03572946515378228,3.572946515378228
2024-07-15,1604.59521484375,1624.2877782953476,1600.4592739409936,1622.5957659620963,6942230,-0.0027457629278913043,-0.2745762927891304
2024-07-16,1622.454833984375,1633.593589888385,1597.9682742375035,1615.4519041715741,6886281,0.011130295650522815,1.1130295650522815
2024-07-18,1652.5343017578125,1659.4431419133819,1615.827983176718,1615.827983176718,11248896,0.018539479277564386,1.8539479277564386
2024-07-19,1685.3394775390625,1733.3255702708213,1679.2295989019908,1733.3255702708213,29819116,0.0198514340951077,1.98514340951077
2024-07-22,1702.1651611328125,1713.5859571917674,1685.3394724496927,1692.1074068427617,8462126,0.009983557507546648,0.9983557507546648
2024-07-23,1726.65185546875,1729.5187298905632,1676.2218304432815,1701.36633287668,7113056,0.014385615976090893,1.4385615976090893
2024-07-24,1723.878662109375,1731.7745279912915,1710.3899533806657,1727.2156416274588,6002845,-0.0016061103172545499,-0.160611031725455
2024-07-25,1715.3248291015625,1721.0117617869892,1703.2460925090763,1710.7659428071297,5815599,-0.0049619693055112934,-0.49619693055112934
2024-07-26,1766.1309814453125,1769.9848820315087,1715.7949342558115,1715.7949342558115,11369047,0.02961896865351199,2.961896865351199
2024-07-29,1758.799072265625,1788.78450012986,1752.1252276626687,1779.9486525351583,4635931,-0.004151396049735467,-0.41513960497354674
2024-07-30,1764.4859619140625,1767.1178407699306,1748.365259289592,1758.7990290172347,2721265,0.0032333935911803557,0.3233393591180356
2024-07-31,1756.1201171875,1772.0058245898792,1753.1122228334534,1764.344953812893,5004209,-0.004741236205408783,-0.4741236205408783
2024-08-01,1741.409423828125,1755.7911843622094,1734.3595637121655,1744.699358548906,7475014,-0.008376815011341465,-0.8376815011341465
2024-08-02,1711.8939208984375,1747.895251074617,1707.147084115294,1732.3855594141,7400938,-0.016949203631162035,-1.6949203631162035
2024-08-05,1646.7532958984375,1689.6164211011132,1615.4049418548652,1677.8196096487513,10736703,-0.038051788259060415,-3.8051788259060415
2024-08-06,1646.0013427734375,1689.0994653436978,1640.126459251215,1654.5551502330297,7690163,-0.00045662767268961346,-0.045662767268961346
2024-08-07,1684.1175537109375,1689.9924369566963,1656.341059827465,1688.206449501223,5094329,0.02315685288158753,2.315685288158753
2024-08-08,1638.528564453125,1673.1198103688212,1623.4418174161967,1673.1198103688212,6227910,-0.027069956700681352,-2.7069956700681352
2024-08-09,1664.471923828125,1673.8717370362467,1650.6071993461458,1664.9419144885312,4258524,0.015833327497503102,1.5833327497503102
2024-08-12,1689.5224609375,1695.2563240862842,1661.9809621451984,1666.6339385624474,4315329,0.015050140979104842,1.5050140979104842
2024-08-13,1689.5693359375,1701.366147109179,1681.673584839887,1701.366147109179,4176918,2.7744526091666444e-05,0.0027744526091666444
