Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2021-05-06,155.15724182128906,157.6060865543553,154.65981606632644,154.8128794730194,14872429
2021-05-07,157.14694213867188,157.988730292387,155.3103024153693,155.3103024153693,20213092
2021-05-10,157.2999725341797,158.75396565138877,156.8790785132281,158.52439481150648,16922951
2021-05-11,156.11383056640625,158.02698986832957,155.9225194869005,156.03731098529056,14277000
2021-05-12,155.53985595703125,157.07038068546188,155.23375343668795,156.03728164762475,17174525
2021-05-14,162.42724609375,163.1542548399882,156.11382312373647,156.8790916587085,64021335
2021-05-17,162.69508361816406,166.06224808598063,161.96808702210188,165.90919680926837,39465392
2021-05-18,160.74365234375,164.22560803352087,160.43754981382045,163.84297380775166,31653409
2021-05-19,158.98355102539062,161.77677007223627,158.83049975424655,160.74365883361997,25345241
2021-05-20,158.40957641601562,160.16968389856805,158.256525173191,159.51920702152876,21688686
2021-05-21,159.9783935546875,160.5905986051164,158.71569941642764,158.86875067903486,23509878
2021-05-24,161.85330200195312,162.27419606141333,158.9835631637884,160.3227770469418,29977506
2021-05-25,161.3941192626953,163.30727814566853,160.89669358750527,163.00117563480416,26310600
2021-05-26,161.16455078125,162.58029624281497,160.93497994085388,162.0828705229793,18253046
2021-05-27,161.58543395996094,163.88122709686766,160.93496914132055,161.47064248410848,49385674
2021-05-28,162.9246368408203,163.3837905870995,161.8915378800138,162.61853434330087,26583388
2021-05-31,165.75613403320312,166.75097332617355,164.07254585273623,164.53171177773388,75852502
2021-06-01,164.7230224609375,167.89887563712747,163.95776613217427,166.8275046501443,40247686
2021-06-02,159.94012451171875,162.58029218749618,159.63402198101588,161.08802719192644,100377464
2021-06-03,159.9783935546875,161.27933535020617,159.71053868673184,161.27933535020617,48454441
2021-06-04,159.74880981445312,160.4758063399529,159.17486455081044,160.3227550780958,31286264
2021-06-07,161.81503295898438,162.54202954252787,160.85845340096802,161.0115046750448,32643869
2021-06-08,163.4986114501953,163.95777740573968,161.62372422077416,162.3889806021556,22080199
2021-06-09,162.61854553222656,164.34038129427896,161.85327710906049,163.76643604026148,25846432
2021-06-10,164.80078125,166.45430342331935,163.38348009496656,164.32833921342825,31902690
2021-06-11,163.6984405517578,165.7062818661419,163.5803300372632,165.58818382898878,22249404
2021-06-14,163.22598266601562,164.13147565788321,161.57246070451205,163.73777817028625,18358717
2021-06-15,163.02914428710938,164.09212636414568,162.98977827754229,163.4228418148021,15426377
2021-06-16,163.6590576171875,164.84013768532822,163.02913909746297,163.02913909746297,20878518
2021-06-17,161.92677307128906,163.77714993940762,161.41497758799864,162.95038899254754,22304032
2021-06-18,161.06063842773438,162.5566837568834,159.44649509239363,162.20235230629356,24475206
2021-06-21,160.98193359375,162.20237968242094,159.36777750863766,159.91895153991112,19809308
2021-06-22,161.49371337890625,162.39921883220507,160.90317339655522,162.28110834026705,18737552
2021-06-23,160.5882110595703,162.08425640817697,160.3126240868622,161.92676744319658,13059519
2021-06-24,160.03704833984375,161.13939630799965,159.48587435576582,160.98191980931153,23299321
2021-06-25,161.4543914794922,161.88745508334145,160.43078773197053,160.62763028741384,14411660
2021-06-28,160.31263732910156,162.1236358025854,160.11578234528454,162.1236358025854,15190488
2021-06-29,160.07644653320312,161.65122431407812,159.9583360161027,160.312667567404,13839294
2021-06-30,159.60400390625,160.94256054359553,159.4858933987964,160.8638285235203,16556397
2021-07-01,159.8402099609375,160.4701284984582,159.17093789133125,159.76147794208526,10583793
2021-07-02,159.36776733398438,160.39137083642413,159.24965683806064,160.07641783218722,13187847
2021-07-05,160.35202026367188,160.7063517855465,159.60400368727977,159.8402122245221,10642939
2021-07-06,159.44651794433594,160.47012148606845,159.24966295112662,160.03705796928392,11515716
2021-07-07,160.43075561523438,161.57246965839852,159.2890415720702,159.446518080368,18568033
2021-07-08,159.05284118652344,161.02131651139925,158.89536465781435,160.23392139051228,21730892
2021-07-09,158.541015625,159.32841065904657,158.18669659381723,159.05282364486428,12289809
2021-07-12,158.3441619873047,159.4858759723706,158.2260514927566,159.05281247725384,13589278
2021-07-13,158.93472290039062,159.21030993149353,158.54102535919486,159.05283341048343,11247522
2021-07-14,160.70635986328125,161.53312097853757,158.81661660631212,158.93472711954036,21269167
2021-07-15,162.3992462158203,164.17086646160246,159.76148637555795,160.94256653941272,29963443
2021-07-16,163.6984405517578,165.07637575862591,163.1472664690106,163.54096402487883,30137464
2021-07-19,163.580322265625,164.95825740702793,162.47797415250267,162.83230567915237,17099088
2021-07-20,162.83229064941406,164.80076567619818,162.51733763969014,163.93463866078753,24567907
2021-07-22,162.98974609375,163.973983479965,162.084253188461,162.98974609375,19016769
2021-07-23,167.24168395996094,168.18655554411333,162.59608301411097,162.98978054728622,46241640
2021-07-26,166.25743103027344,169.56447503109806,165.9818440302047,168.5014930373074,49084040
2021-07-27,164.28897094726562,167.71412575602244,163.73779689705972,166.9267306907738,25378089
2021-07-28,164.643310546875,165.35196114942738,163.34410737774454,164.01339196830548,15304399
2021-07-29,162.2417449951172,165.50941043138877,161.926779519006,164.6432834460965,16204679
2021-07-30,161.37559509277344,163.06849542566854,161.10002059468,162.28110050233772,15515733
2021-08-02,163.22598266601562,163.38345916558654,161.76930320964087,162.55669818483474,10046707
